*header,hse_type,province,upgrade1,upgrade2,upgrade3,eligible,total
*data,2-DR,NEW BRUNSWICK,AWHP,BIPHVT,SAHP_P,6,17
*data,2-DR,NEW BRUNSWICK,AWHP,BIPHVT,SAHP_S,6,17
*data,2-DR,NEW BRUNSWICK,AWHP,BIPHVT,SCS,6,17
*data,2-DR,NEW BRUNSWICK,AWHP,BIPHVT,SDHW,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,BIPHVT,SE_CHP,7,17
*data,2-DR,NEW BRUNSWICK,AWHP,BIPHVT,WAM,6,17
*data,2-DR,NEW BRUNSWICK,AWHP,BIPHVT,WTM2010,7,17
*data,2-DR,NEW BRUNSWICK,AWHP,BIPHVT,WTM2100,7,17
*data,2-DR,NEW BRUNSWICK,AWHP,BIPHVT,WTM2110,7,17
*data,2-DR,NEW BRUNSWICK,AWHP,BIPHVT,WTM3000,7,17
*data,2-DR,NEW BRUNSWICK,AWHP,BIPHVT,WTM3200,7,17
*data,2-DR,NEW BRUNSWICK,AWHP,BIPHVT,WTM3210,7,17
*data,2-DR,NEW BRUNSWICK,AWHP,BIPHVT,WTM3310,7,17
*data,2-DR,NEW BRUNSWICK,AWHP,CVB,FOH,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,CVB,FVB,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,CVB,ICE_CHP,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,CVB,PCM,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,CVB,PV,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,CVB,SAHP_P,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,CVB,SAHP_S,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,CVB,SCS,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,CVB,SDHW,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,CVB,SE_CHP,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,CVB,WAM,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,CVB,WTM2010,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,CVB,WTM2100,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,CVB,WTM2110,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,CVB,WTM3000,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,CVB,WTM3200,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,CVB,WTM3210,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,CVB,WTM3310,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FOH,FVB,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FOH,ICE_CHP,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FOH,PCM,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FOH,PV,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FOH,SAHP_P,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FOH,SAHP_S,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FOH,SCS,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FOH,SDHW,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FOH,SE_CHP,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FOH,WAM,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FOH,WTM2010,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FOH,WTM2100,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FOH,WTM2110,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FOH,WTM3000,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FOH,WTM3200,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FOH,WTM3210,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FOH,WTM3310,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FVB,ICE_CHP,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FVB,PCM,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FVB,PV,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FVB,SAHP_P,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FVB,SAHP_S,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FVB,SCS,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FVB,SDHW,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FVB,SE_CHP,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FVB,WAM,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FVB,WTM2010,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FVB,WTM2100,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FVB,WTM2110,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FVB,WTM3000,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FVB,WTM3200,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FVB,WTM3210,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,FVB,WTM3310,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,ICE_CHP,PCM,10,17
*data,2-DR,NEW BRUNSWICK,AWHP,ICE_CHP,PV,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,ICE_CHP,SAHP_P,9,17
*data,2-DR,NEW BRUNSWICK,AWHP,ICE_CHP,SAHP_S,9,17
*data,2-DR,NEW BRUNSWICK,AWHP,ICE_CHP,SCS,9,17
*data,2-DR,NEW BRUNSWICK,AWHP,ICE_CHP,SDHW,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,ICE_CHP,SE_CHP,13,17
*data,2-DR,NEW BRUNSWICK,AWHP,ICE_CHP,WAM,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,ICE_CHP,WTM2010,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,ICE_CHP,WTM2100,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,ICE_CHP,WTM2110,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,ICE_CHP,WTM3000,13,17
*data,2-DR,NEW BRUNSWICK,AWHP,ICE_CHP,WTM3200,13,17
*data,2-DR,NEW BRUNSWICK,AWHP,ICE_CHP,WTM3210,13,17
*data,2-DR,NEW BRUNSWICK,AWHP,ICE_CHP,WTM3310,13,17
*data,2-DR,NEW BRUNSWICK,AWHP,PCM,PV,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,PCM,SAHP_P,7,17
*data,2-DR,NEW BRUNSWICK,AWHP,PCM,SAHP_S,7,17
*data,2-DR,NEW BRUNSWICK,AWHP,PCM,SCS,7,17
*data,2-DR,NEW BRUNSWICK,AWHP,PCM,SDHW,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,PCM,SE_CHP,10,17
*data,2-DR,NEW BRUNSWICK,AWHP,PCM,WAM,9,17
*data,2-DR,NEW BRUNSWICK,AWHP,PCM,WTM2010,9,17
*data,2-DR,NEW BRUNSWICK,AWHP,PCM,WTM2100,9,17
*data,2-DR,NEW BRUNSWICK,AWHP,PCM,WTM2110,9,17
*data,2-DR,NEW BRUNSWICK,AWHP,PCM,WTM3000,10,17
*data,2-DR,NEW BRUNSWICK,AWHP,PCM,WTM3200,10,17
*data,2-DR,NEW BRUNSWICK,AWHP,PCM,WTM3210,10,17
*data,2-DR,NEW BRUNSWICK,AWHP,PCM,WTM3310,10,17
*data,2-DR,NEW BRUNSWICK,AWHP,PV,SAHP_P,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,PV,SAHP_S,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,PV,SCS,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,PV,SDHW,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,PV,SE_CHP,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,PV,WAM,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,PV,WTM2010,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,PV,WTM2100,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,PV,WTM2110,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,PV,WTM3000,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,PV,WTM3200,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,PV,WTM3210,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,PV,WTM3310,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,SAHP_P,SAHP_S,9,17
*data,2-DR,NEW BRUNSWICK,AWHP,SAHP_P,SCS,9,17
*data,2-DR,NEW BRUNSWICK,AWHP,SAHP_P,SDHW,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,SAHP_P,SE_CHP,9,17
*data,2-DR,NEW BRUNSWICK,AWHP,SAHP_P,WAM,9,17
*data,2-DR,NEW BRUNSWICK,AWHP,SAHP_P,WTM2010,8,17
*data,2-DR,NEW BRUNSWICK,AWHP,SAHP_P,WTM2100,8,17
*data,2-DR,NEW BRUNSWICK,AWHP,SAHP_P,WTM2110,8,17
*data,2-DR,NEW BRUNSWICK,AWHP,SAHP_P,WTM3000,9,17
*data,2-DR,NEW BRUNSWICK,AWHP,SAHP_P,WTM3200,9,17
*data,2-DR,NEW BRUNSWICK,AWHP,SAHP_P,WTM3210,9,17
*data,2-DR,NEW BRUNSWICK,AWHP,SAHP_P,WTM3310,9,17
*data,2-DR,NEW BRUNSWICK,AWHP,SAHP_S,SCS,9,17
*data,2-DR,NEW BRUNSWICK,AWHP,SAHP_S,SDHW,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,SAHP_S,SE_CHP,9,17
*data,2-DR,NEW BRUNSWICK,AWHP,SAHP_S,WAM,9,17
*data,2-DR,NEW BRUNSWICK,AWHP,SAHP_S,WTM2010,8,17
*data,2-DR,NEW BRUNSWICK,AWHP,SAHP_S,WTM2100,8,17
*data,2-DR,NEW BRUNSWICK,AWHP,SAHP_S,WTM2110,8,17
*data,2-DR,NEW BRUNSWICK,AWHP,SAHP_S,WTM3000,9,17
*data,2-DR,NEW BRUNSWICK,AWHP,SAHP_S,WTM3200,9,17
*data,2-DR,NEW BRUNSWICK,AWHP,SAHP_S,WTM3210,9,17
*data,2-DR,NEW BRUNSWICK,AWHP,SAHP_S,WTM3310,9,17
*data,2-DR,NEW BRUNSWICK,AWHP,SCS,SDHW,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,SCS,SE_CHP,9,17
*data,2-DR,NEW BRUNSWICK,AWHP,SCS,WAM,9,17
*data,2-DR,NEW BRUNSWICK,AWHP,SCS,WTM2010,8,17
*data,2-DR,NEW BRUNSWICK,AWHP,SCS,WTM2100,8,17
*data,2-DR,NEW BRUNSWICK,AWHP,SCS,WTM2110,8,17
*data,2-DR,NEW BRUNSWICK,AWHP,SCS,WTM3000,9,17
*data,2-DR,NEW BRUNSWICK,AWHP,SCS,WTM3200,9,17
*data,2-DR,NEW BRUNSWICK,AWHP,SCS,WTM3210,9,17
*data,2-DR,NEW BRUNSWICK,AWHP,SCS,WTM3310,9,17
*data,2-DR,NEW BRUNSWICK,AWHP,SDHW,SE_CHP,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,SDHW,WAM,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,SDHW,WTM2010,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,SDHW,WTM2100,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,SDHW,WTM2110,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,SDHW,WTM3000,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,SDHW,WTM3200,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,SDHW,WTM3210,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,SDHW,WTM3310,0,17
*data,2-DR,NEW BRUNSWICK,AWHP,SE_CHP,WAM,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,SE_CHP,WTM2010,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,SE_CHP,WTM2100,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,SE_CHP,WTM2110,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,SE_CHP,WTM3000,13,17
*data,2-DR,NEW BRUNSWICK,AWHP,SE_CHP,WTM3200,13,17
*data,2-DR,NEW BRUNSWICK,AWHP,SE_CHP,WTM3210,13,17
*data,2-DR,NEW BRUNSWICK,AWHP,SE_CHP,WTM3310,13,17
*data,2-DR,NEW BRUNSWICK,AWHP,WAM,WTM2010,11,17
*data,2-DR,NEW BRUNSWICK,AWHP,WAM,WTM2100,11,17
*data,2-DR,NEW BRUNSWICK,AWHP,WAM,WTM2110,11,17
*data,2-DR,NEW BRUNSWICK,AWHP,WAM,WTM3000,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,WAM,WTM3200,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,WAM,WTM3210,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,WAM,WTM3310,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM2010,WTM2100,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM2010,WTM2110,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM2010,WTM3000,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM2010,WTM3200,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM2010,WTM3210,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM2010,WTM3310,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM2100,WTM2110,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM2100,WTM3000,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM2100,WTM3200,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM2100,WTM3210,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM2100,WTM3310,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM2110,WTM3000,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM2110,WTM3200,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM2110,WTM3210,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM2110,WTM3310,12,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM3000,WTM3200,13,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM3000,WTM3210,13,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM3000,WTM3310,13,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM3200,WTM3210,13,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM3200,WTM3310,13,17
*data,2-DR,NEW BRUNSWICK,AWHP,WTM3210,WTM3310,13,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,0,0,9,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,CVB,0,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,FOH,0,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,FVB,0,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,ICE_CHP,0,7,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,PCM,0,7,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,PV,0,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,SAHP_P,0,6,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,SAHP_S,0,6,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,SCS,0,6,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,SDHW,0,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,SE_CHP,0,7,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,WAM,0,8,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,WTM2010,0,9,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,WTM2100,0,9,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,WTM2110,0,9,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,WTM3000,0,9,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,WTM3200,0,9,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,WTM3210,0,9,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,WTM3310,0,9,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,CVB,FOH,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,CVB,FVB,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,CVB,ICE_CHP,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,CVB,PCM,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,CVB,PV,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,CVB,SAHP_P,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,CVB,SAHP_S,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,CVB,SCS,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,CVB,SDHW,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,CVB,SE_CHP,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,CVB,WAM,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,CVB,WTM2010,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,CVB,WTM2100,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,CVB,WTM2110,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,CVB,WTM3000,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,CVB,WTM3200,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,CVB,WTM3210,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,CVB,WTM3310,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,FOH,FVB,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,FOH,ICE_CHP,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,FOH,PCM,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,FOH,PV,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,FOH,SAHP_P,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,FOH,SAHP_S,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,FOH,SCS,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,FOH,SDHW,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,FOH,SE_CHP,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,FOH,WAM,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,FOH,WTM2010,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,FOH,WTM2100,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,FOH,WTM2110,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,FOH,WTM3000,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,FOH,WTM3200,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,FOH,WTM3210,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,FOH,WTM3310,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,FVB,ICE_CHP,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,FVB,PCM,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,FVB,PV,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,FVB,SAHP_P,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,FVB,SAHP_S,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,FVB,SCS,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,FVB,SDHW,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,FVB,SE_CHP,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,FVB,WAM,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,FVB,WTM2010,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,FVB,WTM2100,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,FVB,WTM2110,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,FVB,WTM3000,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,FVB,WTM3200,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,FVB,WTM3210,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,FVB,WTM3310,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,ICE_CHP,PCM,5,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,ICE_CHP,PV,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,ICE_CHP,SAHP_P,6,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,ICE_CHP,SAHP_S,6,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,ICE_CHP,SCS,6,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,ICE_CHP,SDHW,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,ICE_CHP,SE_CHP,7,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,ICE_CHP,WAM,6,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,ICE_CHP,WTM2010,7,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,ICE_CHP,WTM2100,7,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,ICE_CHP,WTM2110,7,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,ICE_CHP,WTM3000,7,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,ICE_CHP,WTM3200,7,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,ICE_CHP,WTM3210,7,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,ICE_CHP,WTM3310,7,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,PCM,PV,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,PCM,SAHP_P,4,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,PCM,SAHP_S,4,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,PCM,SCS,4,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,PCM,SDHW,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,PCM,SE_CHP,5,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,PCM,WAM,6,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,PCM,WTM2010,7,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,PCM,WTM2100,7,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,PCM,WTM2110,7,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,PCM,WTM3000,7,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,PCM,WTM3200,7,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,PCM,WTM3210,7,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,PCM,WTM3310,7,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,PV,SAHP_P,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,PV,SAHP_S,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,PV,SCS,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,PV,SDHW,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,PV,SE_CHP,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,PV,WAM,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,PV,WTM2010,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,PV,WTM2100,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,PV,WTM2110,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,PV,WTM3000,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,PV,WTM3200,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,PV,WTM3210,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,PV,WTM3310,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,SAHP_P,SAHP_S,6,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,SAHP_P,SCS,6,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,SAHP_P,SDHW,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,SAHP_P,SE_CHP,6,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,SAHP_P,WAM,6,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,SAHP_P,WTM2010,6,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,SAHP_P,WTM2100,6,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,SAHP_P,WTM2110,6,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,SAHP_P,WTM3000,6,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,SAHP_P,WTM3200,6,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,SAHP_P,WTM3210,6,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,SAHP_P,WTM3310,6,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,SAHP_S,SCS,6,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,SAHP_S,SDHW,0,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,SAHP_S,SE_CHP,6,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,SAHP_S,WAM,6,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,SAHP_S,WTM2010,6,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,SAHP_S,WTM2100,6,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,SAHP_S,WTM2110,6,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,SAHP_S,WTM3000,6,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,SAHP_S,WTM3200,6,17
*data,2-DR,NEW BRUNSWICK,BIPHVT,SAHP_S,WTM3210,6,17
